poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
87893,770,TIPP,1457,Center for American Greatness,TIPP Insights,144,TIPP Insights,1.8,-0.4,Online Panel,3.0,Michigan,8/20/24,8/22/24,,,,,,,206838,741.0,lv,,lv,,8/25/24 13:18,,https://amgreatness.com/2024/08/23/new-polling-a-slight-harris-lead-in-michigan-but-issues-favor-trump/,https://amgreatness.com/2024/08/23/new-polling-a-slight-harris-lead-in-michigan-but-issues-favor-trump/,,https://cdn.amgreatness.com/app/uploads/2024/08/Tables-Michigan-August-2024.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,44.8
87877,1741,ActiVote,,,ActiVote,721,ActiVote,,,App Panel,8.0,Pennsylvania,8/5/24,8/22/24,,,,,,,206715,400.0,lv,,lv,,8/22/24 20:31,,https://www.activote.net/harris-has-narrow-lead-in-keystone-swing-state-pennsylvania/,https://www.activote.net/harris-has-narrow-lead-in-keystone-swing-state-pennsylvania/,,,,False,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,51.1
87877,1741,ActiVote,,,ActiVote,721,ActiVote,,,App Panel,8.0,Pennsylvania,8/5/24,8/22/24,,,,,,,206715,400.0,lv,,lv,,8/22/24 20:31,,https://www.activote.net/harris-has-narrow-lead-in-keystone-swing-state-pennsylvania/,https://www.activote.net/harris-has-narrow-lead-in-keystone-swing-state-pennsylvania/,,,,False,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,48.9
87870,1050,SurveyUSA/High Point University,,,SurveyUSA/High Point University Survey Research Center,325,SurveyUSA,2.8,-1.3,Online Panel,10.0,North Carolina,8/19/24,8/21/24,,,,,,,206654,1053.0,rv,,rv,,8/22/24 13:51,,https://www.highpoint.edu/blog/2024/08/hpu-poll-north-carolina-presidential-race-remains-close/,https://www.highpoint.edu/blog/2024/08/hpu-poll-north-carolina-presidential-race-remains-close/,,https://www.surveyusa.com/client/PollReport.aspx?g=6368b805-bffe-45d6-bfff-c3e2cbd2d222,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,46.0
87870,1050,SurveyUSA/High Point University,,,SurveyUSA/High Point University Survey Research Center,325,SurveyUSA,2.8,-1.3,Online Panel,10.0,North Carolina,8/19/24,8/21/24,,,,,,,206654,1053.0,rv,,rv,,8/22/24 13:51,,https://www.highpoint.edu/blog/2024/08/hpu-poll-north-carolina-presidential-race-remains-close/,https://www.highpoint.edu/blog/2024/08/hpu-poll-north-carolina-presidential-race-remains-close/,,https://www.surveyusa.com/client/PollReport.aspx?g=6368b805-bffe-45d6-bfff-c3e2cbd2d222,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,45.0
87870,1050,SurveyUSA/High Point University,,,SurveyUSA/High Point University Survey Research Center,325,SurveyUSA,2.8,-1.3,Online Panel,10.0,North Carolina,8/19/24,8/21/24,,,,,,,206735,941.0,lv,,lv,,8/23/24 09:44,,https://www.highpoint.edu/blog/2024/08/hpu-poll-north-carolina-presidential-race-remains-close/,https://www.highpoint.edu/blog/2024/08/hpu-poll-north-carolina-presidential-race-remains-close/,,https://www.surveyusa.com/client/PollReport.aspx?g=6368b805-bffe-45d6-bfff-c3e2cbd2d222,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,47.0
87870,1050,SurveyUSA/High Point University,,,SurveyUSA/High Point University Survey Research Center,325,SurveyUSA,2.8,-1.3,Online Panel,10.0,North Carolina,8/19/24,8/21/24,,,,,,,206735,941.0,lv,,lv,,8/23/24 09:44,,https://www.highpoint.edu/blog/2024/08/hpu-poll-north-carolina-presidential-race-remains-close/,https://www.highpoint.edu/blog/2024/08/hpu-poll-north-carolina-presidential-race-remains-close/,,https://www.surveyusa.com/client/PollReport.aspx?g=6368b805-bffe-45d6-bfff-c3e2cbd2d222,,,,8839,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,47.0
87940,1503,Fabrizio Ward,2182,Pinpoint Policy Institute,Fabrizio Ward,90,"Fabrizio, Lee & Associates",1.7,-0.1,Online Panel/Text-to-Web,6.5,Michigan,8/19/24,8/21/24,,,,,,,207324,400.0,lv,,lv,,8/29/24 09:40,"also asked: Jill Stein, Chase Oliver, Cornel West",https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Harris,16661,Kamala Harris,44.0
87940,1503,Fabrizio Ward,2182,Pinpoint Policy Institute,Fabrizio Ward,90,"Fabrizio, Lee & Associates",1.7,-0.1,Online Panel/Text-to-Web,6.5,Michigan,8/19/24,8/21/24,,,,,,,207324,400.0,lv,,lv,,8/29/24 09:40,"also asked: Jill Stein, Chase Oliver, Cornel West",https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,43.0
87940,1503,Fabrizio Ward,2182,Pinpoint Policy Institute,Fabrizio Ward,90,"Fabrizio, Lee & Associates",1.7,-0.1,Online Panel/Text-to-Web,6.5,Michigan,8/19/24,8/21/24,,,,,,,207327,400.0,lv,,lv,,8/29/24 09:40,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,46.0
87940,1503,Fabrizio Ward,2182,Pinpoint Policy Institute,Fabrizio Ward,90,"Fabrizio, Lee & Associates",1.7,-0.1,Online Panel/Text-to-Web,6.5,Michigan,8/19/24,8/21/24,,,,,,,207327,400.0,lv,,lv,,8/29/24 09:40,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,48.0
87941,1503,Fabrizio Ward,2182,Pinpoint Policy Institute,Fabrizio Ward,90,"Fabrizio, Lee & Associates",1.7,-0.1,Online Panel/Text-to-Web,6.5,Pennsylvania,8/19/24,8/21/24,,,,,,,207325,400.0,lv,,lv,,8/29/24 09:40,"also asked: Jill Stein, Chase Oliver, Cornel West",https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Harris,16661,Kamala Harris,43.0
87941,1503,Fabrizio Ward,2182,Pinpoint Policy Institute,Fabrizio Ward,90,"Fabrizio, Lee & Associates",1.7,-0.1,Online Panel/Text-to-Web,6.5,Pennsylvania,8/19/24,8/21/24,,,,,,,207325,400.0,lv,,lv,,8/29/24 09:40,"also asked: Jill Stein, Chase Oliver, Cornel West",https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,43.0
87941,1503,Fabrizio Ward,2182,Pinpoint Policy Institute,Fabrizio Ward,90,"Fabrizio, Lee & Associates",1.7,-0.1,Online Panel/Text-to-Web,6.5,Pennsylvania,8/19/24,8/21/24,,,,,,,207328,400.0,lv,,lv,,8/29/24 09:40,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,46.0
87941,1503,Fabrizio Ward,2182,Pinpoint Policy Institute,Fabrizio Ward,90,"Fabrizio, Lee & Associates",1.7,-0.1,Online Panel/Text-to-Web,6.5,Pennsylvania,8/19/24,8/21/24,,,,,,,207328,400.0,lv,,lv,,8/29/24 09:40,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,47.0
87942,1503,Fabrizio Ward,2182,Pinpoint Policy Institute,Fabrizio Ward,90,"Fabrizio, Lee & Associates",1.7,-0.1,Online Panel/Text-to-Web,6.5,Wisconsin,8/19/24,8/21/24,,,,,,,207326,400.0,lv,,lv,,8/29/24 09:40,"also asked: Jill Stein, Chase Oliver, Cornel West",https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Harris,16661,Kamala Harris,47.0
87942,1503,Fabrizio Ward,2182,Pinpoint Policy Institute,Fabrizio Ward,90,"Fabrizio, Lee & Associates",1.7,-0.1,Online Panel/Text-to-Web,6.5,Wisconsin,8/19/24,8/21/24,,,,,,,207326,400.0,lv,,lv,,8/29/24 09:40,"also asked: Jill Stein, Chase Oliver, Cornel West",https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,42.0
87942,1503,Fabrizio Ward,2182,Pinpoint Policy Institute,Fabrizio Ward,90,"Fabrizio, Lee & Associates",1.7,-0.1,Online Panel/Text-to-Web,6.5,Wisconsin,8/19/24,8/21/24,,,,,,,207329,400.0,lv,,lv,,8/29/24 09:40,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,49.0
87942,1503,Fabrizio Ward,2182,Pinpoint Policy Institute,Fabrizio Ward,90,"Fabrizio, Lee & Associates",1.7,-0.1,Online Panel/Text-to-Web,6.5,Wisconsin,8/19/24,8/21/24,,,,,,,207329,400.0,lv,,lv,,8/29/24 09:40,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,https://pinpointpolicyinstitute.org/wp-content/uploads/2024/08/Blue-Wall-States-Survey-Slides.pdf,,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,45.0
88076,1348,BK Strategies,2188,Platform Communications,BK Strategies,20,BK Strategies,1.3,0.3,Live Phone,1.5,Wisconsin,8/19/24,8/21/24,,,,,,,208233,600.0,lv,,lv,,9/9/24 13:31,,https://projects.fivethirtyeight.com/polls/20240909_WI_BKStrategies.pdf,,https://projects.fivethirtyeight.com/polls/20240909_WI_BKStrategies.pdf,,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,48.0
88076,1348,BK Strategies,2188,Platform Communications,BK Strategies,20,BK Strategies,1.3,0.3,Live Phone,1.5,Wisconsin,8/19/24,8/21/24,,,,,,,208233,600.0,lv,,lv,,9/9/24 13:31,,https://projects.fivethirtyeight.com/polls/20240909_WI_BKStrategies.pdf,,https://projects.fivethirtyeight.com/polls/20240909_WI_BKStrategies.pdf,,,,,8905,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,45.0
87959,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Arizona,8/14/24,8/20/24,,,,,,,207439,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Arizona_Smart_Charts.pdf,,,,REP,8759,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,47.6
87959,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Arizona,8/14/24,8/20/24,,,,,,,207439,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Arizona_Smart_Charts.pdf,,,,REP,8759,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,48.7
87959,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Arizona,8/14/24,8/20/24,,,,,,,207440,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Arizona_Smart_Charts.pdf,,,,REP,8759,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Harris,16661,Kamala Harris,46.1
87959,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Arizona,8/14/24,8/20/24,,,,,,,207440,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Arizona_Smart_Charts.pdf,,,,REP,8759,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,46.4
87960,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Georgia,8/14/24,8/20/24,,,,,,,207441,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Georgia_Smart_Charts.pdf,,,,REP,8781,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,48.9
87960,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Georgia,8/14/24,8/20/24,,,,,,,207441,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Georgia_Smart_Charts.pdf,,,,REP,8781,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,49.3
87960,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Georgia,8/14/24,8/20/24,,,,,,,207442,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Georgia_Smart_Charts.pdf,,,,REP,8781,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Harris,16661,Kamala Harris,46.8
87960,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Georgia,8/14/24,8/20/24,,,,,,,207442,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Georgia_Smart_Charts.pdf,,,,REP,8781,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,48.1
87961,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,North Carolina,8/14/24,8/20/24,,,,,,,207443,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_North_Carolina_Smart_Charts.pdf,,,,REP,8839,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,47.2
87961,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,North Carolina,8/14/24,8/20/24,,,,,,,207443,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_North_Carolina_Smart_Charts.pdf,,,,REP,8839,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,47.4
87961,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,North Carolina,8/14/24,8/20/24,,,,,,,207444,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_North_Carolina_Smart_Charts.pdf,,,,REP,8839,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Harris,16661,Kamala Harris,46.5
87961,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,North Carolina,8/14/24,8/20/24,,,,,,,207444,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_North_Carolina_Smart_Charts.pdf,,,,REP,8839,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,45.1
87962,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Pennsylvania,8/14/24,8/20/24,,,,,,,207445,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Pennsylvania_Smart_Charts.pdf,,,,REP,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,48.2
87962,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Pennsylvania,8/14/24,8/20/24,,,,,,,207445,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Pennsylvania_Smart_Charts.pdf,,,,REP,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,47.2
87962,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Pennsylvania,8/14/24,8/20/24,,,,,,,207446,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Pennsylvania_Smart_Charts.pdf,,,,REP,8872,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Harris,16661,Kamala Harris,46.3
87962,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Pennsylvania,8/14/24,8/20/24,,,,,,,207446,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Pennsylvania_Smart_Charts.pdf,,,,REP,8872,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,45.0
87963,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Wisconsin,8/14/24,8/20/24,,,,,,,207447,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Wisconsin_Smart_Charts.pdf,,,,REP,8905,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,47.9
87963,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Wisconsin,8/14/24,8/20/24,,,,,,,207447,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Wisconsin_Smart_Charts.pdf,,,,REP,8905,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,45.2
87963,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Wisconsin,8/14/24,8/20/24,,,,,,,207448,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Wisconsin_Smart_Charts.pdf,,,,REP,8905,2024,U.S. President,0,,11/5/24,general,False,False,,True,DEM,Harris,16661,Kamala Harris,46.3
87963,1488,Spry Strategies,1260,American Principles Project,Spry Strategies,508,Spry Strategies,1.5,0.2,IVR/Text-to-Web,4.0,Wisconsin,8/14/24,8/20/24,,,,,,,207448,600.0,lv,,lv,,8/29/24 20:14,,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/elections/new-app-polling-trump-leads-3-of-5-swing-states-voters-reject-democrats-cultural-extremism/,https://americanprinciplesproject.org/wp-content/uploads/2024/08/APP_Wisconsin_Smart_Charts.pdf,,,,REP,8905,2024,U.S. President,0,,11/5/24,general,False,False,,True,REP,Trump,16651,Donald Trump,42.4
87841,235,InsiderAdvantage,,,InsiderAdvantage,243,InsiderAdvantage,2.0,-0.3,,5.0,Pennsylvania,8/18/24,8/19/24,,,,,,,206432,800.0,lv,,lv,,8/19/24 20:47,,https://insideradvantage.com/top-line-tabs-pennsylvania-poll/,https://insideradvantage.com/top-line-tabs-pennsylvania-poll/,,,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,46.0
87841,235,InsiderAdvantage,,,InsiderAdvantage,243,InsiderAdvantage,2.0,-0.3,,5.0,Pennsylvania,8/18/24,8/19/24,,,,,,,206432,800.0,lv,,lv,,8/19/24 20:47,,https://insideradvantage.com/top-line-tabs-pennsylvania-poll/,https://insideradvantage.com/top-line-tabs-pennsylvania-poll/,,,,,,8872,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,46.6
